Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,irme,238.54,239.16
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,a,239.16,239.28
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,ver,239.28,239.3
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,yo,239.3,239.96
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,soy,239.96,240.04
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,conocido,240.04,240.62
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,como,240.62,240.88
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,el,240.88,240.9
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,sexo,240.9,241.92
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,y,241.92,242.2
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,quiero,242.2,242.62
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,irme,242.62,243.62
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,a,243.62,243.64
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,casa,243.64,243.88
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,este,244.56,244.78
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,es,244.78,244.98
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,mi,244.98,245.14
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,casa,245.14,245.32
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,no,245.94,246.74
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,es,246.74,247.1
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,el,247.1,247.12
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,sexo,247.12,247.76
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,635,292.09,292.49
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,40,292.49,293.01
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,30,293.01,293.41
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,2,293.41,293.71
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,no,293.71,294.21
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,le,294.21,294.35
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,dan,294.35,294.45
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,trabajo,294.45,294.73
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,porque,294.73,295.01
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,está,295.01,295.17
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,muy,295.17,295.33
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,joven,295.33,295.63
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,o,295.63,295.73
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,muy,295.73,295.83
Gilby-Clarke---Tijuana-jail_large-v2,whisper_timestamped,viejo,295.83,296.19
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,Pregunta,1.51,1.89
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,una,1.89,2.07
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,adamita,2.07,2.45
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,que,2.45,2.79
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,si,2.79,2.97
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,cuando,2.97,3.35
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,fue,3.35,3.73
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,la,3.73,4.49
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,fecha,4.49,4.91
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,una,4.91,5.11
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,adamita,5.11,5.45
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,del,5.45,5.59
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,auditorio,5.59,6.31
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,cuando,6.31,6.65
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,ocurrió,6.65,7.21
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,el,7.21,7.75
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,último,7.75,8.23
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,eclipse,8.23,9.53
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,solana,9.53,10.69
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,yo,11.05,11.27
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,le,11.27,11.39
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,dije,11.39,11.53
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,que,11.53,11.71
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,el,11.71,11.83
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,9,11.83,12.05
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,de,12.05,12.29
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,perre,12.29,12.63
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,me,237.64,237.8
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,creo,237.8,238.08
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,que,238.08,238.26
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,tienes,238.26,238.42
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,que,238.42,238.54
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,irme,238.54,239.16
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,a,239.16,239.28
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,ver,239.28,239.3
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,yo,239.3,239.96
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,soy,239.96,240.04
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,conocido,240.04,240.62
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,como,240.62,240.88
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,el,240.88,240.9
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,sexo,240.9,241.92
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,y,241.92,242.2
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,quiero,242.2,242.62
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,irme,242.62,243.62
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,a,243.62,243.64
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,casa,243.64,243.88
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,este,244.56,244.78
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,es,244.78,244.98
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,mi,244.98,245.14
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,casa,245.14,245.32
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,no,245.94,246.74
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,es,246.74,247.1
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,el,247.1,247.12
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,sexo,247.12,247.76
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,635,292.09,292.49
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,40,292.49,293.01
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,30,293.01,293.41
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,2,293.41,293.71
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,no,293.71,294.21
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,le,294.21,294.35
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,dan,294.35,294.45
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,trabajo,294.45,294.73
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,porque,294.73,295.01
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,está,295.01,295.17
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,muy,295.17,295.33
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,joven,295.33,295.63
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,o,295.63,295.73
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,muy,295.73,295.83
Gilby-Clarke---Tijuana-jail_large-v3,whisper_timestamped,viejo,295.83,296.19
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,Pregunta,1.51,1.89
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,una,1.89,2.07
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,adamita,2.07,2.45
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,que,2.45,2.79
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,si,2.79,2.97
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,cuando,2.97,3.35
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,fue,3.35,3.73
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,la,3.73,4.49
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,fecha,4.49,4.91
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,una,4.91,5.11
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,adamita,5.11,5.45
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,del,5.45,5.59
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,auditorio,5.59,6.31
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,cuando,6.31,6.65
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,ocurrió,6.65,7.21
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,el,7.21,7.75
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,último,7.75,8.23
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,eclipse,8.23,9.53
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,solana,9.53,10.69
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,yo,11.05,11.27
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,le,11.27,11.39
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,dije,11.39,11.53
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,que,11.53,11.71
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,el,11.71,11.83
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,9,11.83,12.05
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,de,12.05,12.29
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,perre,12.29,12.63
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,me,237.64,237.8
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,creo,237.8,238.08
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,que,238.08,238.26
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,tienes,238.26,238.42
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,que,238.42,238.54
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,irme,238.54,239.16
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,a,239.16,239.28
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,ver,239.28,239.3
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,yo,239.3,239.96
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,soy,239.96,240.04
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,conocido,240.04,240.62
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,como,240.62,240.88
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,el,240.88,240.9
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,sexo,240.9,241.92
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,y,241.92,242.2
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,quiero,242.2,242.62
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,irme,242.62,243.62
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,a,243.62,243.64
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,casa,243.64,243.88
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,este,244.56,244.78
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,es,244.78,244.98
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,mi,244.98,245.14
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,casa,245.14,245.32
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,no,245.94,246.74
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,es,246.74,247.1
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,el,247.1,247.12
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,sexo,247.12,247.76
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,635,292.09,292.49
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,40,292.49,293.01
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,30,293.01,293.41
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,2,293.41,293.71
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,no,293.71,294.21
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,le,294.21,294.35
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,dan,294.35,294.45
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,trabajo,294.45,294.73
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,porque,294.73,295.01
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,está,295.01,295.17
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,muy,295.17,295.33
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,joven,295.33,295.63
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,o,295.63,295.73
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,muy,295.73,295.83
Gilby-Clarke---Tijuana-jail_small,whisper_timestamped,viejo,295.83,296.19
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,I'm,26.13,27.47
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,singing,28.37,30.29
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,into,37.87,38.9
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,my,39.83,40.19
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,fire,40.19,40.61
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,"Oh,",48.72,49.34
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,all,49.74,50.76
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,flowers,50.76,51.68
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,in,51.68,52.02
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,time,52.02,52.62
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Bend,52.62,53.54
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,towards,53.54,54.1
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,the,54.1,54.46
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,sun,54.46,54.82
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,I,55.38,55.58
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,know,55.58,55.8
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,55.8,56.04
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,say,56.04,56.36
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,that,56.36,56.7
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,there's,56.7,57.12
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,no,57.12,57.28
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,57.28,57.48
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,for,57.48,57.92
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,57.92,58.28
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,But,58.28,59.38
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,here,59.38,59.58
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,is,59.58,59.9
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,59.9,60.38
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,"Oh,",61.75,62.13
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,flowers,62.29,63.13
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,in,63.13,63.71
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,time,63.71,64.27
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Bend,64.27,65.19
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,towards,65.19,65.69
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,the,65.69,66.09
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,sun,66.09,66.55
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,I,67.13,67.25
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,know,67.25,67.45
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,67.45,67.73
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,say,67.73,68.01
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,that,68.01,68.35
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,there's,68.35,68.73
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,no,68.73,68.93
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,68.93,69.11
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,for,69.11,69.53
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,69.53,70.03
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,But,70.03,71.01
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,here,71.01,71.25
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,is,71.25,71.55
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,71.55,72.17
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,But,73.79,73.97
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,here,73.97,74.17
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,is,74.17,74.47
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,74.47,75.33
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,I,128.27,128.37
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,know,128.37,128.49
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,128.49,128.75
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,say,128.75,129.25
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,that,129.25,129.55
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,there's,129.81,130.04
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,no,130.04,130.06
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,130.06,130.18
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,for,130.18,130.6
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,130.6,131.02
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,But,131.02,131.15
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,here,132.15,132.37
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,is,132.37,132.65
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,132.65,133.15
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Bend,137.5,137.8
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,towards,137.8,138.18
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,the,138.18,138.6
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,sun,138.6,139.1
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,I,139.1,139.35
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,know,139.88,140.1
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,140.1,140.38
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,say,140.38,140.78
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,that,140.78,141.12
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,there's,141.12,141.38
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,no,141.38,141.56
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,141.56,141.78
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,for,141.78,142.22
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,you,142.22,142.8
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,But,143.48,143.64
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,here,143.64,143.94
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,is,143.94,144.26
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,one,144.26,144.84
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Keep,172.34,172.62
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,it,172.62,173.0
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,going,173.0,173.52
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,in,173.52,174.04
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,me,174.04,174.7
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,We,174.7,175.48
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,can,175.48,175.78
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,travel,175.78,176.48
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,and,176.48,177.02
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Fading,178.1,178.7
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,farther,178.7,179.32
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,from,179.32,179.84
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,me,179.84,180.54
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,With,180.54,181.32
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,your,181.32,181.6
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,face,181.6,182.3
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,in,182.3,182.84
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,my,182.84,183.16
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,window,183.16,183.94
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,glow,183.94,184.76
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,Wait,188.59,189.07
Jeff-Buckley---All-Flowers-In-Time-Bend-Towards-The-Sun_large-v2,whisper_timestamped,for,190.51,191.24
